_id,car_model,car_ID,year,mileage,sec_status,price
5eb698a8bbb13e40ab8367fe,2003 Jeep Liberty,NG-453589,2003," 117,310 Km",Nigerian Used,"₦ 506,000"
5eb698a8bbb13e40ab8367ff,2013 Acura Rdx,NG-453711,2013," 53,580 Km",Nigerian Used,"₦ 5,511,000"
5eb698a8bbb13e40ab836800,2008 Toyota Rav4,NG-453548,2008," 110,734 Km",Foreign Used,"₦ 3,036,000"
5eb698a8bbb13e40ab836801,2011 Mercedes-Benz C300,NG-453384,2011," 155,612 Km",Foreign Used,"₦ 4,080,000"
5eb698a9bbb13e40ab836802,2007 Acura Mdx,NG-453585,2007," 155,831 Km",Nigerian Used,"₦ 2,211,000"
5eb698a9bbb13e40ab836803,2009 Toyota Camry,NG-439723,2009," 99,666 Km",Nigerian Used,"₦ 1,330,000"
5eb698a9bbb13e40ab836804,Toyota Camry,NG-453444,2003," 313,086 Km",Nigerian Used,"₦ 891,000"
5eb698aabbb13e40ab836805,2008 Ford Explorer,NG-453525,2008," 172,379 Km",Nigerian Used,"₦ 3,311,000"
5eb698aabbb13e40ab836806,2002 Honda Civic,NG-453266,2002," 179,553 Km",Nigerian Used,"₦ 319,000"
5eb698aabbb13e40ab836807,2011 Kia Cerato,NG-453511,2011," 53,739 Km",Nigerian Used,"₦ 3,311,000"
5eb698aabbb13e40ab836808,2004 Toyota Sienna,NG-449282,2004," 131,882 Km",Nigerian Used,"₦ 1,385,000"
5eb698aabbb13e40ab836809,1998 Toyota Camry,NG-453580,1998," 196,333 Km",Nigerian Used,"₦ 616,000"
5eb698abbbb13e40ab83680a,2008 Toyota Sienna,NG-453433,2008," 151,177 Km",Foreign Used,"₦ 2,761,000"
5eb698abbbb13e40ab83680b,2006 Honda Pilot,NG-450213,2006," 222,144 Km",Foreign Used,"₦ 1,331,000"
5eb698abbbb13e40ab83680c,2004 Honda Pilot,NG-453533,2004," 243,427 Km",Foreign Used,"₦ 1,111,000"
5eb698abbbb13e40ab83680d,2000 Toyota Sienna,NG-432665,2000," 237,494 Km",Nigerian Used,"₦ 670,000"
5eb698abbbb13e40ab83680e,2010 Mercedes-Benz Ml350,NG-453499,2010," 91,661 Km",Nigerian Used,"₦ 3,311,000"
5eb698acbbb13e40ab83680f,2019 Toyota Rav4,NG-453470,2019," 13,028 Km",Foreign Used,"₦ 9,911,000"
5eb698acbbb13e40ab836810,2006 Honda Civic,NG-453514,2006," 104,186 Km",Nigerian Used,"₦ 1,221,000"
5eb698acbbb13e40ab836811,2010 Toyota Camry,NG-453158,2010," 105,928 Km",Nigerian Used,"₦ 1,551,000"
5eb698acbbb13e40ab836812,2005 Hyundai Tucson,NG-453467,2005," 134,787 Km",Nigerian Used,"₦ 726,000"
5eb698b1bbb13e40ab836813,2007 Toyota Camry,NG-453521,2007," 182,204 Km",Nigerian Used,"₦ 1,111,000"
5eb698b1bbb13e40ab836814,2007 Toyota Camry,NG-453448,2007," 122,777 Km",Nigerian Used,"₦ 1,331,000"
5eb698b1bbb13e40ab836815,2004 Volkswagen Golf,NG-453340,2004," 121,539 Km",Nigerian Used,"₦ 561,000"
5eb698b1bbb13e40ab836816,2006 Honda Civic,NG-453360,2006," 90,920 Km",Foreign Used,"₦ 1,881,000"
5eb698b2bbb13e40ab836817,2016 Hyundai Creta,NG-453441,2016," 26,297 Km",Nigerian Used,"₦ 5,071,000"
5eb698b2bbb13e40ab836818,2019 Suzuki CIAZ,NG-453302,2019," 13,286 Km",New,"₦ 14,311,000"
5eb698b2bbb13e40ab836819,2006 Toyota Camry,NG-453454,2006," 309,756 Km",Foreign Used,"₦ 1,661,000"
5eb698b3bbb13e40ab83681a,2007 Toyota Sienna,NG-453320,2007," 205,817 Km",Nigerian Used,"₦ 1,991,000"
5eb698b3bbb13e40ab83681b,2008 Mercedes-Benz Gl450,NG-453355,2008," 138,734 Km",Nigerian Used,"₦ 2,761,000"
